store,type,department,date,weekly_sales,is_holiday,temperature_c
19,A,17,03/09/2019,26880.61,FALSE,23.71666667
19,A,17,01/10/2019,19088.32,FALSE,15.50555556
19,A,17,05/11/2019,18631.6,FALSE,5.433333333
19,A,17,03/12/2019,18333.91,FALSE,2.577777778
19,A,17,07/01/2020,13328.28,FALSE,-0.366666667
19,A,18,05/02/2019,3953.7,FALSE,-6.133333333
19,A,18,05/03/2019,805.51,FALSE,0.511111111
19,A,18,02/04/2019,19930.12,FALSE,7.366666667
19,A,18,07/05/2019,5.42,FALSE,16.96666667
19,A,18,11/06/2019,-3,FALSE,16.46666667
19,A,18,02/07/2019,3,FALSE,19.02777778
19,A,18,10/09/2019,188,TRUE,17.42222222
19,A,18,01/10/2019,8933.05,FALSE,15.50555556
19,A,18,05/11/2019,21042.43,FALSE,5.433333333
19,A,18,03/12/2019,59850.4,FALSE,2.577777778
19,A,18,07/01/2020,10525.74,FALSE,-0.366666667
19,A,18,12/08/2020,1,FALSE,21.62222222
19,A,19,19/02/2019,-9.38,FALSE,-1.905555556
19,A,19,02/04/2019,-9.96,FALSE,7.366666667
19,A,19,29/10/2019,-7,FALSE,13.39444444
19,A,19,05/11/2019,-15,FALSE,5.433333333
19,A,19,07/01/2020,7,FALSE,-0.366666667
19,A,19,25/03/2020,-9,FALSE,0.7
19,A,19,06/05/2020,-2.44,FALSE,10.23888889
19,A,19,30/09/2020,-1.94,FALSE,18.32777778
19,A,19,01/06/2021,0.75,FALSE,20.1
19,A,20,05/02/2019,6261.35,FALSE,-6.133333333
19,A,20,05/03/2019,7308.59,FALSE,0.511111111
19,A,20,02/04/2019,6841.45,FALSE,7.366666667
19,A,20,07/05/2019,6692.15,FALSE,16.96666667
19,A,20,04/06/2019,8065.59,FALSE,20.48888889
19,A,20,02/07/2019,9445.66,FALSE,19.02777778
19,A,20,06/08/2019,8299.21,FALSE,23.44444444
19,A,20,03/09/2019,11132.6,FALSE,23.71666667
19,A,20,01/10/2019,7209.01,FALSE,15.50555556
19,A,20,05/11/2019,6643.03,FALSE,5.433333333
19,A,20,03/12/2019,6296.22,FALSE,2.577777778
19,A,20,07/01/2020,4398.7,FALSE,-0.366666667
19,A,21,05/02/2019,7638.42,FALSE,-6.133333333
19,A,21,05/03/2019,8209.13,FALSE,0.511111111
19,A,21,02/04/2019,10417.51,FALSE,7.366666667
19,A,21,07/05/2019,8200.5,FALSE,16.96666667
19,A,21,04/06/2019,6465.95,FALSE,20.48888889
19,A,21,02/07/2019,8459.23,FALSE,19.02777778
19,A,21,06/08/2019,7870.7,FALSE,23.44444444
19,A,21,03/09/2019,7959.71,FALSE,23.71666667
19,A,21,01/10/2019,6909.21,FALSE,15.50555556
19,A,21,05/11/2019,7596.77,FALSE,5.433333333
19,A,21,03/12/2019,7311.24,FALSE,2.577777778
19,A,21,07/01/2020,5629.17,FALSE,-0.366666667
19,A,22,05/02/2019,12478,FALSE,-6.133333333
19,A,22,05/03/2019,10981.4,FALSE,0.511111111
19,A,22,02/04/2019,10411.22,FALSE,7.366666667
19,A,22,07/05/2019,9981.92,FALSE,16.96666667
19,A,22,04/06/2019,8255.5,FALSE,20.48888889
19,A,22,02/07/2019,14323.11,FALSE,19.02777778
19,A,22,06/08/2019,12784.27,FALSE,23.44444444
19,A,22,03/09/2019,17725.7,FALSE,23.71666667
19,A,22,01/10/2019,14851.08,FALSE,15.50555556
19,A,22,05/11/2019,13107.78,FALSE,5.433333333
19,A,22,03/12/2019,14105.24,FALSE,2.577777778
19,A,22,07/01/2020,10026.88,FALSE,-0.366666667
19,A,23,05/02/2019,25160.36,FALSE,-6.133333333
19,A,23,05/03/2019,24094.81,FALSE,0.511111111
19,A,23,02/04/2019,27232.71,FALSE,7.366666667
19,A,23,07/05/2019,26240.27,FALSE,16.96666667
19,A,23,04/06/2019,33664.56,FALSE,20.48888889
19,A,23,02/07/2019,27890.92,FALSE,19.02777778
19,A,23,06/08/2019,26134.85,FALSE,23.44444444
19,A,23,03/09/2019,29944.84,FALSE,23.71666667
19,A,23,01/10/2019,28157.51,FALSE,15.50555556
19,A,23,05/11/2019,30120.36,FALSE,5.433333333
19,A,23,03/12/2019,31605.66,FALSE,2.577777778
19,A,23,07/01/2020,15176.77,FALSE,-0.366666667
19,A,24,05/02/2019,6099.86,FALSE,-6.133333333
19,A,24,05/03/2019,7008.33,FALSE,0.511111111
19,A,24,02/04/2019,7633.63,FALSE,7.366666667
19,A,24,07/05/2019,6067.5,FALSE,16.96666667
19,A,24,04/06/2019,6350.63,FALSE,20.48888889
19,A,24,02/07/2019,4937.81,FALSE,19.02777778
19,A,24,06/08/2019,4548.36,FALSE,23.44444444
19,A,24,03/09/2019,10005.05,FALSE,23.71666667
19,A,24,01/10/2019,6903.51,FALSE,15.50555556
19,A,24,05/11/2019,5700.12,FALSE,5.433333333
19,A,24,03/12/2019,8784.37,FALSE,2.577777778
19,A,24,07/01/2020,2526.06,FALSE,-0.366666667
19,A,25,05/02/2019,10577.7,FALSE,-6.133333333
19,A,25,05/03/2019,11537.6,FALSE,0.511111111
19,A,25,02/04/2019,18993.7,FALSE,7.366666667
19,A,25,07/05/2019,15700.5,FALSE,16.96666667
19,A,25,04/06/2019,15043.75,FALSE,20.48888889
19,A,25,02/07/2019,13072.17,FALSE,19.02777778
19,A,25,06/08/2019,10046.58,FALSE,23.44444444
19,A,25,03/09/2019,13783.12,FALSE,23.71666667
19,A,25,01/10/2019,14472.82,FALSE,15.50555556
19,A,25,05/11/2019,12569.99,FALSE,5.433333333
19,A,25,03/12/2019,18733.82,FALSE,2.577777778
19,A,25,07/01/2020,7051.49,FALSE,-0.366666667
19,A,26,05/02/2019,7043.39,FALSE,-6.133333333
19,A,26,05/03/2019,10085.35,FALSE,0.511111111
19,A,26,02/04/2019,12130.74,FALSE,7.366666667
19,A,26,07/05/2019,8979.21,FALSE,16.96666667
19,A,26,04/06/2019,8205.23,FALSE,20.48888889
19,A,26,02/07/2019,5875.01,FALSE,19.02777778
19,A,26,06/08/2019,6890.29,FALSE,23.44444444
19,A,26,03/09/2019,8417.84,FALSE,23.71666667
19,A,26,01/10/2019,8904.59,FALSE,15.50555556
19,A,26,05/11/2019,7973.8,FALSE,5.433333333
19,A,26,03/12/2019,10442.82,FALSE,2.577777778
19,A,26,07/01/2020,4340.95,FALSE,-0.366666667
19,A,27,05/02/2019,3303.98,FALSE,-6.133333333
19,A,27,05/03/2019,2818.96,FALSE,0.511111111
19,A,27,02/04/2019,2431.75,FALSE,7.366666667
19,A,27,07/05/2019,2139.5,FALSE,16.96666667
19,A,27,04/06/2019,1783,FALSE,20.48888889
19,A,27,02/07/2019,1758,FALSE,19.02777778
19,A,27,06/08/2019,1813.23,FALSE,23.44444444
19,A,27,03/09/2019,2494.8,FALSE,23.71666667
19,A,27,01/10/2019,2227.54,FALSE,15.50555556
19,A,27,05/11/2019,3188.32,FALSE,5.433333333
19,A,27,03/12/2019,3705.94,FALSE,2.577777778
19,A,27,07/01/2020,2221.91,FALSE,-0.366666667
19,A,28,05/02/2019,1232.07,FALSE,-6.133333333
19,A,28,05/03/2019,1191.31,FALSE,0.511111111
19,A,28,02/04/2019,1234.12,FALSE,7.366666667
19,A,28,07/05/2019,1091.81,FALSE,16.96666667
19,A,28,04/06/2019,596.15,FALSE,20.48888889
19,A,28,02/07/2019,530.2,FALSE,19.02777778
19,A,28,06/08/2019,635.14,FALSE,23.44444444
19,A,28,03/09/2019,612.13,FALSE,23.71666667
19,A,28,01/10/2019,1293.91,FALSE,15.50555556
19,A,28,05/11/2019,1631.88,FALSE,5.433333333
19,A,28,03/12/2019,1027.33,FALSE,2.577777778
19,A,28,07/01/2020,821.7,FALSE,-0.366666667
19,A,29,05/02/2019,7034.26,FALSE,-6.133333333
19,A,29,05/03/2019,6234.22,FALSE,0.511111111
19,A,29,02/04/2019,5364.32,FALSE,7.366666667
19,A,29,07/05/2019,6421.07,FALSE,16.96666667
19,A,29,04/06/2019,5508.44,FALSE,20.48888889
19,A,29,02/07/2019,5697.4,FALSE,19.02777778
19,A,29,06/08/2019,6796.98,FALSE,23.44444444
19,A,29,03/09/2019,5746.57,FALSE,23.71666667
19,A,29,01/10/2019,5191.81,FALSE,15.50555556
19,A,29,05/11/2019,5942.83,FALSE,5.433333333
19,A,29,03/12/2019,5796.9,FALSE,2.577777778
19,A,29,07/01/2020,5807.5,FALSE,-0.366666667
19,A,30,05/02/2019,5740.07,FALSE,-6.133333333
19,A,30,05/03/2019,5765.44,FALSE,0.511111111
19,A,30,02/04/2019,7138.95,FALSE,7.366666667
19,A,30,07/05/2019,7350.82,FALSE,16.96666667
19,A,30,04/06/2019,6880.46,FALSE,20.48888889
19,A,30,02/07/2019,5841.78,FALSE,19.02777778
19,A,30,06/08/2019,6012.3,FALSE,23.44444444
19,A,30,03/09/2019,6414.3,FALSE,23.71666667
19,A,30,01/10/2019,3610.14,FALSE,15.50555556
19,A,30,05/11/2019,3487.92,FALSE,5.433333333
19,A,30,03/12/2019,2959.1,FALSE,2.577777778
19,A,30,07/01/2020,3653.84,FALSE,-0.366666667
19,A,31,05/02/2019,3146.96,FALSE,-6.133333333
19,A,31,05/03/2019,3934.75,FALSE,0.511111111
19,A,31,02/04/2019,2297.34,FALSE,7.366666667
19,A,31,07/05/2019,2576.24,FALSE,16.96666667
19,A,31,04/06/2019,1970.89,FALSE,20.48888889
19,A,31,02/07/2019,2188.38,FALSE,19.02777778
19,A,31,06/08/2019,3691.45,FALSE,23.44444444
19,A,31,03/09/2019,6456.99,FALSE,23.71666667
19,A,31,01/10/2019,3667.77,FALSE,15.50555556
19,A,31,05/11/2019,3787.64,FALSE,5.433333333
19,A,31,03/12/2019,4222.2,FALSE,2.577777778
19,A,31,07/01/2020,2055.2,FALSE,-0.366666667
19,A,32,05/02/2019,8250.87,FALSE,-6.133333333
19,A,32,05/03/2019,7836.43,FALSE,0.511111111
19,A,32,02/04/2019,8032.78,FALSE,7.366666667
19,A,32,07/05/2019,11050.94,FALSE,16.96666667
19,A,32,04/06/2019,7877.41,FALSE,20.48888889
19,A,32,02/07/2019,7427.66,FALSE,19.02777778
19,A,32,06/08/2019,8929.05,FALSE,23.44444444
19,A,32,03/09/2019,7316.53,FALSE,23.71666667
19,A,32,01/10/2019,6182.22,FALSE,15.50555556
19,A,32,05/11/2019,6699.02,FALSE,5.433333333
19,A,32,03/12/2019,8710.14,FALSE,2.577777778
19,A,32,07/01/2020,3849.88,FALSE,-0.366666667
19,A,33,05/02/2019,7251.46,FALSE,-6.133333333
19,A,33,05/03/2019,5935.8,FALSE,0.511111111
19,A,33,02/04/2019,8889.23,FALSE,7.366666667
19,A,33,07/05/2019,6323,FALSE,16.96666667
19,A,33,04/06/2019,7606.64,FALSE,20.48888889
19,A,33,02/07/2019,4944.25,FALSE,19.02777778
19,A,33,06/08/2019,6250.28,FALSE,23.44444444
19,A,33,03/09/2019,10576.96,FALSE,23.71666667
19,A,33,01/10/2019,5229.44,FALSE,15.50555556
19,A,33,05/11/2019,6274.05,FALSE,5.433333333
19,A,33,03/12/2019,8068.79,FALSE,2.577777778
19,A,33,07/01/2020,2952.72,FALSE,-0.366666667
19,A,34,05/02/2019,16842.33,FALSE,-6.133333333
19,A,34,05/03/2019,22330.08,FALSE,0.511111111
19,A,34,02/04/2019,22004.38,FALSE,7.366666667
19,A,34,07/05/2019,22689.43,FALSE,16.96666667
19,A,34,04/06/2019,26856.5,FALSE,20.48888889
19,A,34,02/07/2019,17033.93,FALSE,19.02777778
19,A,34,06/08/2019,18368.5,FALSE,23.44444444
19,A,34,03/09/2019,20896.43,FALSE,23.71666667
19,A,34,01/10/2019,16847,FALSE,15.50555556
19,A,34,05/11/2019,14345.5,FALSE,5.433333333
19,A,34,03/12/2019,12514.5,FALSE,2.577777778
19,A,34,07/01/2020,11691.75,FALSE,-0.366666667
19,A,35,05/02/2019,2095,FALSE,-6.133333333
19,A,35,05/03/2019,3355,FALSE,0.511111111
19,A,35,02/04/2019,4884,FALSE,7.366666667
19,A,35,07/05/2019,5133,FALSE,16.96666667
19,A,35,04/06/2019,4824,FALSE,20.48888889
19,A,35,02/07/2019,3661,FALSE,19.02777778
19,A,35,06/08/2019,2713,FALSE,23.44444444
19,A,35,03/09/2019,2964,FALSE,23.71666667
19,A,35,01/10/2019,3033,FALSE,15.50555556
19,A,35,05/11/2019,2651,FALSE,5.433333333
19,A,35,03/12/2019,2314,FALSE,2.577777778
19,A,35,07/01/2020,2363,FALSE,-0.366666667
19,A,36,05/02/2019,1497,FALSE,-6.133333333
19,A,36,05/03/2019,1620,FALSE,0.511111111
19,A,36,02/04/2019,1138,FALSE,7.366666667
19,A,36,07/05/2019,1021,FALSE,16.96666667
19,A,36,04/06/2019,6085.5,FALSE,20.48888889
19,A,36,02/07/2019,3869.5,FALSE,19.02777778
19,A,36,06/08/2019,293,FALSE,23.44444444
19,A,36,03/09/2019,274,FALSE,23.71666667
19,A,36,01/10/2019,1088,FALSE,15.50555556
19,A,36,05/11/2019,1767,FALSE,5.433333333
19,A,36,03/12/2019,2074,FALSE,2.577777778
19,A,36,07/01/2020,817,FALSE,-0.366666667
19,A,37,05/02/2019,2717.11,FALSE,-6.133333333
19,A,37,05/03/2019,2726.14,FALSE,0.511111111
19,A,37,02/04/2019,2485.91,FALSE,7.366666667
19,A,37,07/05/2019,2495.34,FALSE,16.96666667
19,A,37,04/06/2019,2288.76,FALSE,20.48888889
19,A,37,02/07/2019,2590.16,FALSE,19.02777778
19,A,37,06/08/2019,2631.94,FALSE,23.44444444
19,A,37,03/09/2019,2554.31,FALSE,23.71666667
19,A,37,01/10/2019,2359.89,FALSE,15.50555556
19,A,37,05/11/2019,2979.14,FALSE,5.433333333
19,A,37,03/12/2019,4013.23,FALSE,2.577777778
19,A,37,07/01/2020,2923.33,FALSE,-0.366666667
19,A,38,05/02/2019,91759.83,FALSE,-6.133333333
19,A,38,05/03/2019,84903.57,FALSE,0.511111111
19,A,38,02/04/2019,81360.71,FALSE,7.366666667
19,A,38,07/05/2019,104018.83,FALSE,16.96666667
19,A,38,04/06/2019,73147.83,FALSE,20.48888889
19,A,38,02/07/2019,81338.62,FALSE,19.02777778
19,A,38,06/08/2019,82080.1,FALSE,23.44444444
19,A,38,03/09/2019,81439.24,FALSE,23.71666667
19,A,38,01/10/2019,81526.84,FALSE,15.50555556
19,A,38,05/11/2019,82126.81,FALSE,5.433333333
19,A,38,03/12/2019,81435.51,FALSE,2.577777778
19,A,38,07/01/2020,94506.1,FALSE,-0.366666667
19,A,39,31/08/2021,4.47,FALSE,22.13888889
19,A,39,07/09/2021,13.41,TRUE,22.33333333
19,A,39,05/10/2021,13.41,FALSE,15.47777778
19,A,40,05/02/2019,61278.07,FALSE,-6.133333333
19,A,40,05/03/2019,62546.35,FALSE,0.511111111
19,A,40,02/04/2019,57635.4,FALSE,7.366666667
19,A,40,07/05/2019,57960.89,FALSE,16.96666667
19,A,40,04/06/2019,54783.89,FALSE,20.48888889
19,A,40,02/07/2019,56360.65,FALSE,19.02777778
19,A,40,06/08/2019,53914.02,FALSE,23.44444444
19,A,40,03/09/2019,61054.67,FALSE,23.71666667
19,A,40,01/10/2019,59641.6,FALSE,15.50555556
19,A,40,05/11/2019,59087.28,FALSE,5.433333333
19,A,40,03/12/2019,55177.08,FALSE,2.577777778
19,A,40,07/01/2020,53718,FALSE,-0.366666667
19,A,41,05/02/2019,1542.83,FALSE,-6.133333333
19,A,41,05/03/2019,1511,FALSE,0.511111111
19,A,41,02/04/2019,1255,FALSE,7.366666667
19,A,41,07/05/2019,1124.93,FALSE,16.96666667
19,A,41,04/06/2019,998.63,FALSE,20.48888889
19,A,41,02/07/2019,694,FALSE,19.02777778
19,A,41,06/08/2019,2330.97,FALSE,23.44444444
19,A,41,03/09/2019,3552,FALSE,23.71666667
19,A,41,01/10/2019,3150.96,FALSE,15.50555556
19,A,41,05/11/2019,3612,FALSE,5.433333333
19,A,41,03/12/2019,4281.25,FALSE,2.577777778
19,A,41,07/01/2020,1141.7,FALSE,-0.366666667
19,A,42,05/02/2019,4417.22,FALSE,-6.133333333
19,A,42,05/03/2019,5451.38,FALSE,0.511111111
19,A,42,02/04/2019,7270.33,FALSE,7.366666667
19,A,42,07/05/2019,6486.16,FALSE,16.96666667
19,A,42,04/06/2019,6401.22,FALSE,20.48888889
19,A,42,02/07/2019,7286.82,FALSE,19.02777778
19,A,42,06/08/2019,7124.44,FALSE,23.44444444
19,A,42,03/09/2019,6445.71,FALSE,23.71666667
19,A,42,01/10/2019,6091.95,FALSE,15.50555556
19,A,42,05/11/2019,6288.87,FALSE,5.433333333
19,A,42,03/12/2019,5420.18,FALSE,2.577777778
19,A,42,07/01/2020,5402.43,FALSE,-0.366666667
19,A,44,05/02/2019,5599.86,FALSE,-6.133333333
19,A,44,05/03/2019,5354.36,FALSE,0.511111111
19,A,44,02/04/2019,6446.18,FALSE,7.366666667
19,A,44,07/05/2019,7172.71,FALSE,16.96666667
19,A,44,04/06/2019,5187.04,FALSE,20.48888889
19,A,44,02/07/2019,5248,FALSE,19.02777778
19,A,44,06/08/2019,5312.13,FALSE,23.44444444
19,A,44,03/09/2019,6307.87,FALSE,23.71666667
19,A,44,01/10/2019,7282.34,FALSE,15.50555556
19,A,44,05/11/2019,5516.95,FALSE,5.433333333
19,A,44,03/12/2019,7171.69,FALSE,2.577777778
19,A,44,07/01/2020,3970.88,FALSE,-0.366666667
19,A,45,05/02/2019,4.5,FALSE,-6.133333333
19,A,45,05/03/2019,10,FALSE,0.511111111
19,A,45,09/04/2019,2.32,FALSE,13.14444444
19,A,45,07/05/2019,27.96,FALSE,16.96666667
19,A,45,04/06/2019,1.16,FALSE,20.48888889
19,A,45,02/07/2019,1.16,FALSE,19.02777778
19,A,45,06/08/2019,1.16,FALSE,23.44444444
19,A,45,17/12/2019,23,FALSE,-2.872222222
19,A,45,07/01/2020,15,FALSE,-0.366666667
19,A,46,05/02/2019,19724.52,FALSE,-6.133333333
19,A,46,05/03/2019,21683.68,FALSE,0.511111111
19,A,46,02/04/2019,22910.42,FALSE,7.366666667
19,A,46,07/05/2019,20462.43,FALSE,16.96666667
19,A,46,04/06/2019,20862.42,FALSE,20.48888889
19,A,46,02/07/2019,21374.71,FALSE,19.02777778
19,A,46,06/08/2019,18700.3,FALSE,23.44444444
19,A,46,03/09/2019,20023.26,FALSE,23.71666667
19,A,46,01/10/2019,17896.9,FALSE,15.50555556
19,A,46,05/11/2019,18880.84,FALSE,5.433333333
19,A,46,03/12/2019,21628.8,FALSE,2.577777778
19,A,46,07/01/2020,15075.39,FALSE,-0.366666667
19,A,47,04/06/2019,-70,FALSE,20.48888889
19,A,47,09/07/2019,-78,FALSE,25.67777778
19,A,47,03/09/2019,70,FALSE,23.71666667
19,A,47,05/11/2019,-97.97,FALSE,5.433333333
19,A,47,31/12/2019,-449,TRUE,-1.861111111
19,A,47,11/03/2020,50,FALSE,1.994444444
19,A,47,01/04/2020,-15,FALSE,-0.733333333
19,A,47,12/08/2020,79,FALSE,21.62222222
19,A,47,20/01/2021,-49,FALSE,-4.755555556
19,A,47,10/02/2021,15,TRUE,0.338888889
19,A,47,05/10/2021,448,FALSE,15.47777778
19,A,48,02/04/2019,21.96,FALSE,7.366666667
19,A,48,07/01/2020,21.96,FALSE,-0.366666667
19,A,48,19/08/2020,197,FALSE,21.74444444
19,A,48,09/09/2020,197,TRUE,20.15555556
19,A,48,04/11/2020,197,FALSE,7.205555556
19,A,48,16/12/2020,197,FALSE,2.816666667
19,A,49,05/02/2019,6916.09,FALSE,-6.133333333
19,A,49,05/03/2019,7260.35,FALSE,0.511111111
19,A,49,02/04/2019,7287.98,FALSE,7.366666667
19,A,49,07/05/2019,7065.23,FALSE,16.96666667
19,A,49,04/06/2019,4810.5,FALSE,20.48888889
19,A,49,02/07/2019,3863.35,FALSE,19.02777778
19,A,49,06/08/2019,4474.26,FALSE,23.44444444
19,A,49,03/09/2019,3875.05,FALSE,23.71666667
19,A,49,01/10/2019,4462.01,FALSE,15.50555556
19,A,49,05/11/2019,3928.91,FALSE,5.433333333
19,A,49,03/12/2019,4557.97,FALSE,2.577777778
19,A,49,07/01/2020,4631.55,FALSE,-0.366666667
19,A,50,05/02/2019,1099,FALSE,-6.133333333
19,A,50,05/03/2019,1185,FALSE,0.511111111
19,A,50,02/04/2019,1203,FALSE,7.366666667
19,A,50,07/05/2019,1064,FALSE,16.96666667
19,A,50,04/06/2019,835,FALSE,20.48888889
19,A,50,02/07/2019,411,FALSE,19.02777778
19,A,50,06/08/2019,995,FALSE,23.44444444
19,A,50,03/09/2019,1029,FALSE,23.71666667
19,A,50,01/10/2019,1007,FALSE,15.50555556
19,A,50,05/11/2019,843,FALSE,5.433333333
19,A,50,03/12/2019,496,FALSE,2.577777778
19,A,50,07/01/2020,807,FALSE,-0.366666667
19,A,51,05/02/2019,11.16,FALSE,-6.133333333
19,A,51,12/03/2019,13,FALSE,3.922222222
19,A,51,02/04/2019,23.64,FALSE,7.366666667
19,A,51,07/05/2019,65.24,FALSE,16.96666667
19,A,51,04/06/2019,10.12,FALSE,20.48888889
19,A,51,02/07/2019,27.96,FALSE,19.02777778
19,A,51,13/08/2019,24.3,FALSE,22.61666667
19,A,51,10/09/2019,19.92,TRUE,17.42222222
19,A,51,19/11/2019,5.52,FALSE,6.788888889
19,A,51,03/12/2019,37.12,FALSE,2.577777778
19,A,51,07/01/2020,54.56,FALSE,-0.366666667
19,A,52,05/02/2019,2064.91,FALSE,-6.133333333
19,A,52,05/03/2019,2510.25,FALSE,0.511111111
19,A,52,02/04/2019,1966.84,FALSE,7.366666667
19,A,52,07/05/2019,1910.96,FALSE,16.96666667
19,A,52,04/06/2019,1859.26,FALSE,20.48888889
19,A,52,02/07/2019,1536.68,FALSE,19.02777778
19,A,52,06/08/2019,1521.33,FALSE,23.44444444
19,A,52,03/09/2019,1708.29,FALSE,23.71666667
19,A,52,01/10/2019,2250.65,FALSE,15.50555556
19,A,52,05/11/2019,1805.44,FALSE,5.433333333
19,A,52,03/12/2019,1596.23,FALSE,2.577777778
19,A,52,07/01/2020,1167.68,FALSE,-0.366666667
19,A,54,05/02/2019,236,FALSE,-6.133333333
19,A,54,05/03/2019,67.5,FALSE,0.511111111
19,A,54,02/04/2019,426.5,FALSE,7.366666667
19,A,54,07/05/2019,215,FALSE,16.96666667
19,A,54,04/06/2019,111,FALSE,20.48888889
19,A,54,02/07/2019,119,FALSE,19.02777778
19,A,54,06/08/2019,159,FALSE,23.44444444
19,A,54,03/09/2019,283,FALSE,23.71666667
19,A,54,01/10/2019,27,FALSE,15.50555556
19,A,54,05/11/2019,94.92,FALSE,5.433333333
19,A,54,03/12/2019,65.92,FALSE,2.577777778
19,A,54,07/01/2020,78.72,FALSE,-0.366666667
19,A,55,05/02/2019,18746.93,FALSE,-6.133333333
19,A,55,05/03/2019,19178.33,FALSE,0.511111111
19,A,55,02/04/2019,19972.91,FALSE,7.366666667
19,A,55,07/05/2019,11888.9,FALSE,16.96666667
19,A,55,04/06/2019,12216.69,FALSE,20.48888889
19,A,55,02/07/2019,13065.27,FALSE,19.02777778
19,A,55,06/08/2019,10821.36,FALSE,23.44444444
19,A,55,03/09/2019,10844.46,FALSE,23.71666667
19,A,55,01/10/2019,12038.58,FALSE,15.50555556
19,A,55,05/11/2019,11513.56,FALSE,5.433333333
19,A,55,03/12/2019,30440.88,FALSE,2.577777778
19,A,55,07/01/2020,12490.39,FALSE,-0.366666667
19,A,56,05/02/2019,1644.2,FALSE,-6.133333333
19,A,56,05/03/2019,2952.71,FALSE,0.511111111
19,A,56,02/04/2019,11910.55,FALSE,7.366666667
19,A,56,07/05/2019,23234.32,FALSE,16.96666667
19,A,56,04/06/2019,20335.7,FALSE,20.48888889
19,A,56,02/07/2019,6940.85,FALSE,19.02777778
19,A,56,06/08/2019,3842.23,FALSE,23.44444444
19,A,56,03/09/2019,3179.01,FALSE,23.71666667
19,A,56,01/10/2019,3168.91,FALSE,15.50555556
19,A,56,05/11/2019,795.79,FALSE,5.433333333
19,A,56,03/12/2019,1747.62,FALSE,2.577777778
19,A,56,07/01/2020,267.09,FALSE,-0.366666667
19,A,58,05/02/2019,5638,FALSE,-6.133333333
19,A,58,05/03/2019,4311,FALSE,0.511111111
19,A,58,02/04/2019,2617,FALSE,7.366666667
19,A,58,07/05/2019,1758,FALSE,16.96666667
19,A,58,04/06/2019,2063,FALSE,20.48888889
19,A,58,02/07/2019,3292,FALSE,19.02777778
19,A,58,06/08/2019,3574,FALSE,23.44444444
19,A,58,03/09/2019,2013,FALSE,23.71666667
19,A,58,01/10/2019,3645,FALSE,15.50555556
19,A,58,05/11/2019,1817,FALSE,5.433333333
19,A,58,03/12/2019,2643,FALSE,2.577777778
19,A,58,07/01/2020,2858,FALSE,-0.366666667
19,A,59,05/02/2019,1026.24,FALSE,-6.133333333
19,A,59,05/03/2019,1009.04,FALSE,0.511111111
19,A,59,02/04/2019,1020.12,FALSE,7.366666667
19,A,59,07/05/2019,889.77,FALSE,16.96666667
19,A,59,04/06/2019,583.73,FALSE,20.48888889
19,A,59,02/07/2019,823.18,FALSE,19.02777778
19,A,59,06/08/2019,640.95,FALSE,23.44444444
19,A,59,03/09/2019,809.91,FALSE,23.71666667
19,A,59,01/10/2019,873.56,FALSE,15.50555556
19,A,59,05/11/2019,789.23,FALSE,5.433333333
19,A,59,03/12/2019,2825.8,FALSE,2.577777778
19,A,59,07/01/2020,561.49,FALSE,-0.366666667
19,A,60,05/02/2019,783.2,FALSE,-6.133333333
19,A,60,05/03/2019,598.4,FALSE,0.511111111
19,A,60,02/04/2019,642.4,FALSE,7.366666667
19,A,60,07/05/2019,519.2,FALSE,16.96666667
19,A,60,04/06/2019,686.4,FALSE,20.48888889
19,A,60,02/07/2019,633.6,FALSE,19.02777778
19,A,60,06/08/2019,668.8,FALSE,23.44444444
19,A,60,03/09/2019,677.6,FALSE,23.71666667
19,A,60,01/10/2019,448.8,FALSE,15.50555556
19,A,60,05/11/2019,501.6,FALSE,5.433333333
19,A,60,03/12/2019,730.4,FALSE,2.577777778
19,A,60,07/01/2020,448.8,FALSE,-0.366666667
19,A,67,05/02/2019,14243.49,FALSE,-6.133333333
19,A,67,05/03/2019,12401.17,FALSE,0.511111111
19,A,67,02/04/2019,17125.02,FALSE,7.366666667
19,A,67,07/05/2019,27391.86,FALSE,16.96666667
19,A,67,04/06/2019,12319.06,FALSE,20.48888889
19,A,67,02/07/2019,13733.2,FALSE,19.02777778
19,A,67,06/08/2019,11264.79,FALSE,23.44444444
19,A,67,03/09/2019,10336.65,FALSE,23.71666667
19,A,67,01/10/2019,10703.22,FALSE,15.50555556
19,A,67,05/11/2019,10826.9,FALSE,5.433333333
19,A,67,03/12/2019,12591.94,FALSE,2.577777778
19,A,67,07/01/2020,7141.17,FALSE,-0.366666667
19,A,71,05/02/2019,9935.22,FALSE,-6.133333333
19,A,71,05/03/2019,9058.12,FALSE,0.511111111
19,A,71,02/04/2019,6433.04,FALSE,7.366666667
19,A,71,07/05/2019,4947.36,FALSE,16.96666667
19,A,71,04/06/2019,4712.52,FALSE,20.48888889
19,A,71,02/07/2019,5077.5,FALSE,19.02777778
19,A,71,06/08/2019,6168.64,FALSE,23.44444444
19,A,71,03/09/2019,8669.42,FALSE,23.71666667
19,A,71,01/10/2019,5018.28,FALSE,15.50555556
19,A,71,05/11/2019,5788.11,FALSE,5.433333333
19,A,71,03/12/2019,6430.86,FALSE,2.577777778
19,A,71,07/01/2020,4915.16,FALSE,-0.366666667
19,A,72,05/02/2019,103593,FALSE,-6.133333333
19,A,72,05/03/2019,100079.3,FALSE,0.511111111
